ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7164074728886286 0.7726309244831403 0.9324834197759628 0.910259649418948 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5809391979904225 0.8093804162069752 0.49535283958539367 0.8597722665001781 0.6521516293287277 0.8804636200269064 0.7959671467542648 0.0023552775382995605 0.001751542091369629 0.003120649652514125 0.1535677628546967 0.00015449782436306755 0.9070095717906952 0.7218566536903381
1        0.6638696192830955 0.7534660100504833 0.9178494960069656 0.9109092497652328 -7.450580596923828e-09 -2.9802322387695312e-08 0.5587208340347735 0.7339271057023151 0.4630014933645725 0.8707754679345219 0.6848362982273102 0.9261068553596581 0.7834741957485676 0.00739443302154541 0.0010196566581726074 0.0019189095135425183 0.2665728928917883 0.0001544970876617888 0.8515281363860848 0.4624732732772827
2        0.664922479291757 0.7676593678692977 0.9377953261137009 0.8940893851654801 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5825825379540522 0.8139337119351566 0.5231639165431261 0.8868184135551189 0.708648294210434 0.9466068709890048 0.8063163384795189 0.0032081007957458496 0.09370768070220947 0.004837684341267461 0.2590525197985688 0.00015449738234187877 0.8737244168917339 0.7218566536903381
3        0.6644732942504268 0.7203486854991605 0.8761453330516815 0.8951041650143428 0.0             -2.9802322387695312e-08 0.5732478840697196 0.8167305481265316 0.5291777364909649 0.8965008901007372 0.746655285358429 0.9269959414678235 0.7892652042210102 0.00508803129196167 0.011849403381347656 0.003092702398182205 0.20062058084550474 0.0001544975296821345 0.8630269169807434 0.6878353357315063
4        0.6954974436129515 0.7614923369569274 0.9225893914699554 0.9097260363783066 -2.7509835964778517e-08 -2.9802322387695312e-08 0.579479289187405 0.7934549178420212 0.49307402689009905 0.8904846708496876 0.7191984057426453 0.9144929147397096 0.7865513004362583 0.002094745635986328 0.0012052059173583984 0.004281515627064221 0.3290716145744598 0.0001544972350017635 0.8945398399463067 0.7218562960624695
5        0.6208656738774899 0.7518815701493087 0.9152365922927856 0.8985323421053962 0.0             -2.9802322387695312e-08 0.5456150227871078 0.7868998345836824 0.48942462634295225 0.8667123185734147 0.6859929114580154 0.9546608467323657 0.7712981924414635 0.003726363182067871 0.07183170318603516 0.003543050960997816 0.20357271314951103 0.0001544972350017635 0.877932588259379 0.7102776765823364
7        0.6820165135842913 0.7617103286525783 0.9541207849979401 0.923117637064997 -5.960464477539063e-08 0.0             0.5843599816674695 0.8090947603577711 0.5008929446339607 0.9089992545509145 0.7868668735027313 0.891016796888674 0.767161313444376 0.011417388916015625 0.0018170475959777832 0.005677531671347803 0.245172861645145 0.0001143405557927969 0.8988060232471017 0.31832802295684814
8        0.671797669143416 0.7432768524740823 0.8915650397539139 0.9119708017460532 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5546561250466766 0.8168684868043923 0.5008436889620498 0.8222341019808782 0.6052279248833656 0.8779022482922301 0.7695357818156481 0.0076503753662109375 0.023087501525878906 0.004444769535771234 0.370099015661424 0.00015449767702253078 0.8702627061866224 0.46247467398643494
9        0.6474543122781647 0.7238034158117241 0.9467449635267258 0.9333427441365356 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5534249542591473 0.807951315450446 0.47880331240594387 0.8372346086367717 0.6284878700971603 0.9144297333227264 0.7769935876131058 0.007462680339813232 0.0018954277038574219 0.002964045513147028 0.2800110836455811 0.0001544972350017635 0.8744090663062202 0.7218566536903381
10       0.805297745598687 0.8233725395467546 0.9251213222742081 0.932104254790394 -2.292486422916795e-09 -2.9802322387695312e-08 0.5525775247563919 0.8783313105829541 0.5111718270927668 0.8359572157905634 0.6176917105913162 0.7656171710954772 0.7585774222388864 0.002961874008178711 0.006748855113983154 0.008909159933418809 0.22056889558301823 0.001900650284297498 0.9070107362888478 0.7643778324127197
13       0.6224394764751195 0.734195308201015 0.9200522005558014 0.8910194242090604 0.0             -2.9802322387695312e-08 0.5580503424895661 0.7100288222172482 0.4667631424963474 0.8375533971462942 0.635186955332756 0.9322732586413622 0.7590773543342948 0.002156376838684082 0.0007684230804443359 0.0030319789397651002 0.3385242444765677 0.00015449738234187877 0.8581548767430441 0.5092564821243286
14       0.7103468102331345 0.7862867003736588 0.9456392824649811 0.911555114325451 0.006014942219763064 0.0034690797328948975 0.5539337188148727 0.7853079978801116 0.47508811205625534 0.8639066155934834 0.7195169627666473 0.8044424413775022 0.7270830795168877 0.021359145641326904 0.0011039972305297852 0.008779973562972766 0.3607048366912708 0.0001544975296821345 0.767959214364871 0.09168995171785355
16       0.6432701620188627 0.7212429629130797 0.895283967256546 0.8873771847595497 -2.9802322387695312e-08 -2.9802322387695312e-08 0.578048934059387 0.803652436945496 0.5247176978737116 0.8591052591017594 0.6648575961589813 0.936327229169282 0.777681628242135 0.013841688632965088 0.010804295539855957 0.002253238854221763 0.14954266460621327 0.0001544972350017635 0.8798375861211256 0.7218562960624695
17       0.6531350246884606 0.745110001753677 0.9094691574573517 0.9010320566406339 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5599701779922752 0.7994970976662281 0.527268735691905 0.8486485082232456 0.6605539321899414 0.9009870991788127 0.7714167758822441 0.004118919372558594 0.024935662746429443 0.002461026763658704 0.22696006434202726 0.00015449767702253078 0.8701782732298879 0.7218559384346008
19       0.6917862801679543 0.7732830419604267 0.943644791841507 0.9176428829923629 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5626982244665713 0.8182858169038516 0.4994269868475385 0.864806557041379 0.6692287474870682 0.8994918556085655 0.7805966529995203 0.017834842205047607 0.017921507358551025 0.0028437994180180197 0.2390069015327667 7.889878101579269e-05 0.8643439057327452 0.4580744504928589
21       0.6722308573280943 0.7648542723136729 0.9362396150827408 0.8986480732544743 -1.862645149230957e-08 -2.9802322387695312e-08 0.5523575389484778 0.7987042847907857 0.5030957018025219 0.8698043511990621 0.6491023749113083 0.9567331495726931 0.7692198269069195 0.009647190570831299 0.004454493522644043 0.0015764541903012287 0.24083827194379412 0.00015449738234187877 0.8266787631758328 0.5497135519981384
22       0.7579208236932754 0.7737085109949111 0.9354531615972519 0.9327440614027394 0.010294971557763932 0.029561609029769897 0.5511626359820366 0.8317373437155352 0.5060216654092073 0.8422535759039296 0.6286021322011948 0.8173421549797059 0.7534147198311985 0.0030136704444885254 0.003634214401245117 0.013562614832326066 0.2349165458540387 0.0002792899791817406 0.9246055722236634 0.17315906286239624
23       0.6750785748733849 0.7347409167922423 0.9122616946697235 0.9192334395701409 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5431583011217538 0.8044366828047944 0.4753165580332279 0.8580835138789115 0.6491024345159531 0.9204829220400482 0.7578833261504769 0.008678615093231201 0.0008168816566467285 0.0029487948818546013 0.2562527896181174 0.00015449767702253078 0.8825541031165202 0.721856415271759
24       0.6521140204370022 0.7297690543780724 0.8886240571737289 0.9059592122319927 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5523115005996079 0.7947012046786408 0.4937515640631318 0.859816004330467 0.6770412921905518 0.9138243107497692 0.757849127985537 0.006308913230895996 0.02300703525543213 0.004420426192415147 0.27208344652983113 0.00015449738234187877 0.8789934372901916 0.6061931848526001
25       0.6718399654570464 0.7705208575101318 0.9504969418048859 0.9236945729090742 2.9802322387695312e-08 -2.9802322387695312e-08 0.5758462854585534 0.750565484648455 0.4969986933283508 0.8599807564277957 0.6551135629415512 0.9221735168751832 0.7977409698069096 0.0023476481437683105 0.003868699073791504 0.003496816289557042 0.24567880344373097 0.0001544970876617888 0.8803092853443043 0.7218562960624695
26       0.670758353056092 0.7594759426422809 0.9547422230243683 0.9100272964172322 0.0             -2.9802322387695312e-08 0.5728802052081415 0.8159124425658053 0.4870818145573139 0.8781954883821754 0.6770412921905518 0.9520896808489373 0.7815080769360065 0.00499802827835083 0.003709077835083008 0.002728206007591627 0.22543730349349747 0.0001544972350017635 0.8683364061932815 0.6061936020851135
28       0.6532267262139972 0.7074130390882023 0.9043166637420654 0.9131157711138389 -9.934107536579972e-09 -2.9802322387695312e-08 0.5547325063742837 0.7645716899243992 0.4881324004381895 0.8785252646716182 0.6708028763532639 0.9777702461084667 0.768999245017767 0.0022549033164978027 0.0007073879241943359 0.010293219419272229 0.309614686742775 0.00015449782436306755 0.9428468818934459 0.7218566536903381
29       0.6610618258515993 0.7237119190394878 0.9297982752323151 0.900552712851348 0.0             -2.9802322387695312e-08 0.568507034806352 0.8146662696330284 0.5072492565959692 0.855829450496536 0.6605539321899414 0.9142151822646459 0.7953611724078655 0.0029276609420776367 0.0002231001853942871 0.002581701655664146 0.20587782881682934 0.0001544972350017635 0.8551967190030743 0.059564169496297836
30       0.6706926418944846 0.7235563356978024 0.9439613819122314 0.897587535606745 -2.9802322387695312e-08 -2.9802322387695312e-08 0.58455947115151 0.8245586562412137 0.522577928379178 0.9019122779326211 0.7435867637395859 0.9467696876719941 0.7937419079244137 0.013262331485748291 0.0017549991607666016 0.0016850996529482437 0.20807421534565126 0.00032657787690396593 0.8691737679548042 0.6614603996276855
33       0.7050568373365835 0.7620636124841191 0.9219954609870911 0.9155326415751631 0.0             -2.9802322387695312e-08 0.5669099970184492 0.8116360882232733 0.4916122341528535 0.8783150825247183 0.7130840420722961 0.8708297102288767 0.7686631698161364 0.00911039113998413 0.03503143787384033 0.0028520012112626496 0.298334656720036 0.00015449767702253078 0.8602826956546668 0.6894137263298035
34       0.6821773954882071 0.7792409414377732 0.9265507757663727 0.8960893202085349 0.0             -2.9802322387695312e-08 0.5956694872046893 0.8012547931018346 0.5399563647806644 0.9116994673409393 0.7597804367542267 0.950240000222738 0.8094542883336544 0.015006005764007568 0.018283426761627197 0.0032053271814604413 0.22079940275884946 0.00015449767702253078 0.8807588357191819 0.696598470211029
