ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6700846154083905,0.5783852065602938,0.0034889876842498497,0.33504337523841526,0.39675054622283734
1,0.6635126638334159,0.5553565451409668,0.22261002659797666,0.36139388538697004,0.45071828023983235
2,0.67754950131853,0.5720123102267584,0.04954025149345395,0.36027515806235977,0.4148443052752755
3,0.6540395292262515,0.5898659893622001,0.057495445013046195,0.4856049643567367,0.4467514819895586
4,0.6466880185377443,0.5768684993187586,0.018224239349365148,0.4422207401213439,0.421000374331803
5,0.6653976953674874,0.5616830872992674,0.008594483137130701,0.37817393095890695,0.40346229919069815
6,0.6607464802347542,0.5654597741862138,0.00257933139801025,0.4011624158509429,0.4074870004174803
7,0.6681790051238737,0.5666557706426829,0.024550020694732604,0.3924715246504548,0.412964080277936
8,0.6672832390914645,0.5887624447544416,0.1017719209194183,0.3512895708633229,0.4272767939071618
9,0.6897283877955108,0.5634591809163491,0.01062110066413875,0.36215229196717336,0.406490240335793
10,0.6480528600858823,0.5717420409588764,0.003287523984909,0.3854366057579174,0.4021297576968963
11,0.6480315266540584,0.5789322345517576,0.0122541785240173,0.2971029010657384,0.38408021019889294
12,0.6692122754004727,0.5805683992803097,0.04700005054473875,0.3030251804686733,0.39995147642354856
13,0.6753011292638902,0.575805946563681,0.00722634792327875,0.3611580993045834,0.4048728807638583
14,0.6594866630288025,0.5648388527333736,0.0082328617572784,0.3774332897258351,0.4024979168113224
15,0.6613328373560777,0.5684339342017969,0.0043270885944365995,0.32949903627441307,0.39089822410668107
16,0.6589608087877454,0.5748175568878651,0.00444030761718745,0.3190503683997769,0.38931726042314374
17,0.6534259226197591,0.5862372616926829,0.0018154680728911501,0.324419108410955,0.39147444019907207
18,0.657272311874757,0.5635403475413719,0.014804750680923401,0.38386778714889924,0.4048712993114879
19,0.6787282946735529,0.5887083808581034,0.069305807352066,0.3220467490552791,0.41469730798475035
20,0.665494071407205,0.5812030422190825,0.01797282695770255,0.4315580136373084,0.4240569885553246
21,0.651101363607379,0.5810443839679161,0.0113681554794311,0.35771436258870326,0.40030706641085734
22,0.6813603835954539,0.561441677932938,0.00277253985404965,0.2869454570648944,0.383130014611834
23,0.653524953468253,0.5775788463652134,0.00384470820426935,0.37744110917442275,0.40309740430303964
24,0.6698359639243592,0.5559086394884313,0.01079741120338435,0.3950283472278852,0.40789259046101506
25,0.6571976212312404,0.57444909773767,0.0099093317985534,0.3784507517125238,0.40500170061999685
26,0.6663658559139132,0.5700036824370424,0.0024874210357666,0.33336622348544825,0.3930557957180426
27,0.6906512254870226,0.5819474396606287,0.01962986588478085,0.429019071251452,0.430311900570971
28,0.6705008674977426,0.5642020190134645,0.0045679807662963,0.38449256883681643,0.40594085902857996
29,0.6699950646819364,0.574807345867157,0.00024771690368645,0.3793708451271566,0.4061052431449841
avg,0.664968037883231,0.5731573312789098,0.02519227166970566,0.3675404577725103,0.40771452465108904
