ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6810190255855217,0.5763554672400156,0.00631424784660335,0.34048500689299027,0.40104343689128275
1,0.6585420991933292,0.5547322027462845,0.3182099163532257,0.3571517583385754,0.4721589941578537
2,0.6778634851886607,0.574617812409997,0.04954025149345395,0.3590542697935798,0.4152689547214229
3,0.6618603864070585,0.5894997635235389,0.028287440538406303,0.41878779923177445,0.42460884742519456
4,0.6558559163993708,0.5769627460589012,0.01778227090835565,0.40669462155054054,0.41432388872929204
5,0.6595335243214299,0.5642286725342274,0.010879546403884851,0.43042958182310515,0.41626783127066186
6,0.661756847619527,0.5649947368850311,0.00411295890808105,0.3804317073489508,0.4028240626903975
7,0.6681352952730147,0.5666557706426829,0.024550020694732604,0.39215141461742486,0.41287312530696385
8,0.6659226136143453,0.5887624447544416,0.10177153348922724,0.35812306888831913,0.4286449151865833
9,0.6876156154349333,0.5624492946080863,0.0050629377365112,0.37077490336753116,0.4064756877867655
10,0.6546467898928792,0.5726643047140291,0.00525465607643125,0.2700204232753045,0.37564654348966103
11,0.6510683902305406,0.5747264212307831,0.04768061637878415,0.30066300415923924,0.3935346079998368
12,0.6705889315200858,0.5798360941310724,0.0451002120971679,0.3508819611819016,0.41160179973255695
13,0.6678095055163356,0.5778362800677618,0.0063162744045257,0.4650263721473479,0.4292471080339928
14,0.6577391186235139,0.5492708093176285,0.0529966652393341,0.37628766072200487,0.40907356347562035
15,0.6653963930375323,0.5692781197528044,0.00514966249465935,0.2956209357037003,0.3838612777471741
16,0.6578410225761968,0.5754367026189963,0.01222801208496085,0.35832330664328804,0.4009572609808605
17,0.6593096774784528,0.5857042794426283,0.0020835995674132997,0.32554857165652074,0.3931615320362538
18,0.6537154499722801,0.5635403475413719,0.006175726652145349,0.32428103861374236,0.386928140694885
19,0.6793446426264308,0.5933945725361506,0.00235515832901,0.341172329753632,0.40406667581130584
20,0.6656901180736041,0.5826205524305502,0.0076062679290771,0.42322015962412207,0.4197842745143384
21,0.6519966647042598,0.5816043062756459,0.04732456803321835,0.35796464281688944,0.40972254545750336
22,0.6799563656464811,0.5603991455088059,0.02140587568283075,0.28220970815670265,0.3859927737487051
23,0.6643696834309629,0.5761855517824491,0.0065352916717529,0.35416781851648815,0.4003145863504133
24,0.6707425654132759,0.5561070809296021,0.011890143156051601,0.40010157775130617,0.40971034181255894
25,0.664412544371838,0.5746807083487511,0.012016206979751549,0.3605948743095449,0.4029260835024714
26,0.666633678057396,0.5706885177642107,0.00251844525337215,0.3308733070138139,0.3926784870221982
27,0.6941610191843018,0.58150082329909,0.00490725040435785,0.40754624251682303,0.4220288338511432
28,0.6730324794385631,0.5642317007295787,0.02109086513519285,0.32963597481941764,0.3969977550306881
29,0.6707126151107092,0.5748387078444163,0.00023943185806264998,0.3774360125391899,0.4058066918380946
avg,0.6665757487980944,0.5727934645889845,0.029579535126686055,0.361522001792459,0.407617687576556
