ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.667882430588119,0.5735621781398853,0.00571593642234795,0.3220160182712767,0.39229414085540726
1,0.6705842521291545,0.5619498640298843,0.06403854489326474,0.3241085624246234,0.40517030586923175
2,0.675338004596746,0.5772477487723032,0.0623734891414642,0.353960477669877,0.4172299300450976
3,0.653620525483508,0.5583595943947633,0.01209825277328485,0.44089485415494767,0.416243306701626
4,0.6577889572191047,0.5781791613747677,0.0149739980697631,0.4179755094335925,0.41722940652430696
5,0.6726887244430396,0.5597824342548847,0.009921699762344301,0.37015478611157226,0.40313691114296024
6,0.6548704894584303,0.5645576557144523,0.0030971765518188,0.3646707019570998,0.3967990059204503
7,0.6707058225671841,0.5664889387941608,0.022795140743255553,0.34185429735622863,0.4004610498652073
8,0.6646182828638545,0.5902735081811746,0.09782698750495905,0.39495841794757813,0.43691929912439165
9,0.6850742419419766,0.5679249634655813,0.0025006532669067,0.3744407676411963,0.40748515657891526
10,0.6621908034273178,0.5651780442567542,0.0039184689521789004,0.37357614774682446,0.40121586609576887
11,0.6534830521361117,0.5772526891281208,0.0101656913757324,0.3647085097015466,0.40140248558537783
12,0.6716461617601868,0.5773206253846487,0.1498983800411224,0.3280090361936103,0.431718550844892
13,0.669898970012148,0.5715763177722692,0.0051498115062713,0.3693874277838777,0.40400313176864155
14,0.6561896701515078,0.5687101036310196,0.08019840717315666,0.36805831259481947,0.4182891233876259
15,0.6543037047598994,0.5749307138224443,0.006915330886840749,0.3672735781606984,0.40085583190747076
16,0.6628802339403606,0.5759019404649734,0.008631765842437699,0.32863028460517035,0.3940110562132355
17,0.6484276350925491,0.5791279214123884,0.00091576576232905,0.3818918139846116,0.40259078406296955
18,0.6558764797047666,0.5504375915819159,0.014485716819763149,0.3859164602918336,0.40167906209956983
19,0.6720667824887696,0.5920489604274431,0.0317364931106567,0.3158571194596586,0.40292733887163207
20,0.6701109895822664,0.5832093668480715,0.009500205516815149,0.34830252473084317,0.40278077166949905
21,0.6526827534846934,0.5823479530711969,0.0082226991653442,0.3866630117384918,0.4074791043649316
22,0.6753815272689024,0.5616696278254191,0.0118327438831329,0.36045963889159455,0.40233588446726226
23,0.6691764741959044,0.5779109920064608,0.0021425485610961498,0.3724234595729171,0.4054133685840946
24,0.6720493221264683,0.5616463217884302,0.0020579099655151,0.30430888785172105,0.3850156104330337
25,0.6752833839860162,0.5718838437460363,0.008877694606780949,0.4018535599603329,0.41447462057479156
26,0.6654484131146525,0.5701433174932996,0.232395589351654,0.3685998745285367,0.4591467986220358
27,0.6987098569479642,0.5818652287125587,0.00401091575622555,0.3552161257856817,0.40995053180060753
28,0.6653416123151886,0.5716713862493634,0.0017653405666351002,0.3420051126573337,0.39519586294713016
29,0.6745042988468174,0.5805505278209845,0.038675457239150945,0.3227963102932014,0.4041316485500386
avg,0.666627461887787,0.5724569840188551,0.030894627173741616,0.36169905298337657,0.4079195315159401
