ID,ROSCOE-SA,ROSCOE-SS,ROSCOE-LI,ROSCOE-LC,overall
0,0.6689399395357307,0.571652781839172,0.0044710040092468,0.31117007851829104,0.3890584509756102
1,0.6680131661232769,0.5723637285021445,0.370542824268341,0.3381332563286952,0.48726324380561437
2,0.6752049993612631,0.5721743907779455,0.009289592504501301,0.3560076950383303,0.40316916942051007
3,0.6548560855988724,0.5738812486330668,0.12142199277877799,0.4311815406420596,0.4453352169131942
4,0.6497498477203599,0.5741986849655708,0.17699176073074335,0.35837883446938357,0.43982978197151446
5,0.6696514650939441,0.5628372641901175,0.006614327430725051,0.3747891488287398,0.40347305138588163
6,0.6528504594554672,0.5697556988646587,0.01829162240028375,0.29060532306173315,0.3828757759455357
7,0.6582876614385708,0.568351216459026,0.11893931031227105,0.3778546733871676,0.43085821539925884
8,0.6637096107468261,0.5896360166370869,0.0370351672172546,0.4069813078553258,0.4243405256141234
9,0.6942124937569801,0.565515687999626,0.0020688474178314,0.36199323185263954,0.4059475652567693
10,0.6649679098470254,0.5682296551919231,0.0130192041397094,0.24959713117783106,0.3739534750891223
11,0.6664803610593604,0.5756950986882051,0.29847846925258636,0.3507618847354538,0.47285395343390135
12,0.6561418777773248,0.5788792731861273,0.1791873276233673,0.3142654823749801,0.4321184902404499
13,0.6822036120362467,0.5787857112785181,0.0060021579265594,0.3558675448630593,0.40571475652609584
14,0.6608292379148046,0.5816699713468552,0.12658903002738944,0.3541292283035427,0.430804366898148
15,0.6619601580428714,0.5690982062369585,0.0009987652301788,0.2825509382777993,0.378652016946952
16,0.6629220730096865,0.5757312824328741,0.0356113016605377,0.3027591688257341,0.39425595648220807
17,0.6654092531836449,0.5837401517977318,0.00138390064239495,0.3569411261349075,0.4018686079396698
18,0.6754083759227301,0.5600498714484274,0.0102510750293731,0.3689402457084188,0.40366239202723736
19,0.6782007924898211,0.5927606572707494,0.020389676094055148,0.3426705750729847,0.4085054252319026
20,0.6639776984935392,0.5802609361708164,0.0782674551010131,0.45753626432783284,0.4450105885233004
21,0.6524380872662505,0.5722738783806562,0.017437905073165852,0.3632084396088616,0.4013395775822336
22,0.7215175429327466,0.5597977588574091,0.0026878714561462,0.2716801474743479,0.38892083018016244
23,0.6567856807058903,0.5767921321094036,0.010575920343399,0.37177604963246147,0.40398244569778863
24,0.663929290678276,0.5578115844982676,0.004227340221405,0.39508173316487927,0.405262487140707
25,0.6638769199960336,0.5729605238884687,0.02766031026840205,0.40424970300838564,0.41718686429032253
26,0.6577733552295889,0.5583935327207049,0.045935571193695,0.3744651794886712,0.409141909658165
27,0.6837942523328622,0.5814582457145056,0.0033865571022033,0.32470354711033317,0.39833565056497605
28,0.6635831098593588,0.5649122659427425,0.0089932084083557,0.429706763117915,0.41679883683209296
29,0.6569980388834876,0.5723958543191353,0.09230723977088925,0.45787452290913605,0.4448939139706621
avg,0.6671557785497614,0.5727354436782964,0.0616352245211601,0.35786202550999674,0.4148471180648036
