ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.6878984977801641 0.7629213775197665 0.9308637082576752 0.9153706506457677 2.9802322387695312e-08 -2.9802322387695312e-08 0.5963388750950496 0.8093804162069752 0.5545176714658737 0.8747973232215482 0.6894227266311646 0.9089725951353709 0.7978833317756653 0.0004965066909790039 0.00572049617767334 0.0016364029377732394 0.1576765755057659 9.338266971341628e-05 0.8381062547365824 0.5895937085151672
1        0.6569640394822459 0.7261275677271535 0.9123284667730331 0.9080772837238579 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5554572479890781 0.81172740535282 0.49189314153045416 0.869875191088264 0.6826406270265579 0.9330124351605077 0.7660896684974432 0.0032172203063964844 0.00042134523391723633 0.0017823266533565545 0.2866672794986768 0.0001544970876617888 0.8637681859675969 0.6437612175941467
2        0.6387795906227368 0.7276904931148658 0.9096066504716873 0.9023759195958854 0.0             -2.9802322387695312e-08 0.5680968572313969 0.8139337119351566 0.5231639165431261 0.8868184251324465 0.7086483240127563 0.9727497596580249 0.7786279805004597 0.0032081007957458496 0.015345871448516846 0.00354726962308745 0.30590048294279515 0.00015449738234187877 0.8745630085468292 0.7218559384346008
3        0.667986111060993 0.706814580269762 0.8698880821466446 0.8918691323370604 -2.9802322387695312e-08 -2.9802322387695312e-08 0.571998670948921 0.8288349098263321 0.5231647808104753 0.9496953206459493 0.8768644034862518 0.9234831246572572 0.7948467470705509 0.017825961112976074 0.0062133073806762695 0.002063783872008472 0.2769678047965966 0.0001544972350017635 0.8490723492325963 0.7176684141159058
4        0.701030424144119 0.7668040759395808 0.920798659324646 0.9000807462985773 0.0             -2.9802322387695312e-08 0.5775109400448855 0.7817799672427708 0.4800066910684109 0.8658969682195021 0.6561545729637146 0.9089599342085422 0.7796211838722229 0.002373635768890381 0.0020738840103149414 0.004832713415335404 0.4166492353507786 0.0001544972350017635 0.8963205233216286 0.7218562960624695
5        0.6343763262176743 0.7580862835121269 0.9445180296897888 0.897162122759553 -5.960464477539063e-08 -2.9802322387695312e-08 0.5425198609486986 0.7703298804087927 0.47393275052309036 0.8341292750937495 0.6092318296432495 0.9411501943921814 0.7695461697876453 0.003726363182067871 0.0006831884384155273 0.002648312475432675 0.25630283165757034 4.4038679183391935e-05 0.8901441601606516 0.7218562960624695
6        0.6613968119758075 0.753694509751484 0.9186674058437347 0.9136476865642147 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5424481611982748 0.7995020731743828 0.4855027114972472 0.8324578722917846 0.6350498795509338 0.8795209235710199 0.7606497136875987 0.008814871311187744 0.00035202503204345703 0.0022728317023824832 0.3164179255331318 4.743012172057014e-05 0.8562290717343815 0.5782778263092041
7        0.6612588689461643 0.7535341866679636 0.9529586583375931 0.9173539243093146 -5.960464477539063e-08 -2.9802322387695312e-08 0.5515229757059156 0.779888937867413 0.4664292298257351 0.8388210237041326 0.6225022226572037 0.911774441526801 0.764006950892508 0.008226335048675537 0.004437685012817383 0.003122958157220806 0.262331463191235 4.7430076487702793e-05 0.8839451366779851 0.7218566536903381
8        0.6554973217844963 0.7261032955348492 0.8864023685455322 0.9072559016497904 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5581587467342615 0.8168684868043923 0.5054633673280478 0.8285550908978977 0.6192652061581612 0.8942025956511498 0.7596947681158781 0.0038167834281921387 0.048065781593322754 0.0026773305093097076 0.2774698886688076 0.00015449767702253078 0.8502189338207244 0.6059246063232422
9        0.6560712922013031 0.7403464952308052 0.9509512037038803 0.9311625181332062 0.0             -2.9802322387695312e-08 0.5506362212856986 0.7856033937639681 0.48497894778847694 0.8372346086367717 0.6284878700971603 0.905812753399588 0.7618975611403584 0.0017113089561462402 0.0005266070365905762 0.002489334971545821 0.2261116975590424 0.00015449767702253078 0.8693888063700694 0.721856415271759
10       0.8122806964736236 0.8177515525828327 0.923411175608635 0.9270456813926577 0.01479526029692757 0.015334099531173706 0.5649457632711059 0.8938678614084918 0.516888827085495 0.8359572157905634 0.6176917105913162 0.7586342202205407 0.7633261056616902 0.0030576586723327637 0.03268665075302124 0.014939055612858576 0.25647172690861597 0.001775380994364933 0.8605793589039853 0.41228699684143066
11       0.7366595377142613 0.7764075763332539 0.93731589615345 0.9433361413556018 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5538744379121524 0.8204158064592925 0.48289368860423565 0.8359076757847452 0.6039867028594017 0.8489798198525722 0.7886403426527977 0.004663407802581787 0.005611121654510498 0.011873611544387501 0.36175158117599604 0.00015449767702253078 0.9090890104954059 0.7218562960624695
