ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.7445947221879449 0.8219273831429226 0.9654034227132797 0.9130831428259144 -4.1723251298364517e-08 0.0             0.5712609258314062 0.8166225854629167 0.5136711541563272 0.8820132335455511 0.7322158217430115 0.8148013286824737 0.7636629790067673 0.01040029525756836 0.0022282004356384277 0.013213512024841768 0.25050297148616013 0.0010279978412383506 0.9284259783370155 0.5092545747756958
1        0.6586472554398435 0.7483036450243422 0.9131871312856674 0.9180004808473824 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5681332438141995 0.7856435967685536 0.4970744480378926 0.8485201202685282 0.6366943120956421 0.9244039194392306 0.7510095067555085 0.6254104971885681 0.0110093355178833 0.0038218315610060497 0.1821987376149977 0.00015449738234187877 0.8777270714441935 0.7218566536903381
2        0.6900612858052437 0.7885746482568674 0.9506588131189346 0.9141152502244997 2.9802322387695312e-08 -2.9802322387695312e-08 0.5767876502269735 0.8046738679048278 0.5220991391688585 0.8787279841753546 0.7056358456611633 0.8979591506604965 0.7731946539133787 0.0958297848701477 0.003250718116760254 0.0036917928703187755 0.16111732714246121 0.0001544972350017635 0.9084517932855166 0.7218559384346008
3        0.7258307187418852 0.806724302404161 0.9774743914604187 0.9315983648340677 0.003783087730407697 0.02452559769153595 0.540167636138254 0.8043038860682192 0.5057143699377775 0.836902376105675 0.6288586556911469 0.8347204664189901 0.7664993014186621 0.03832042217254639 0.018254458904266357 0.021405452782150933 0.40743640435630973 0.00015449767702253078 0.943085212792669 0.7218574285507202
4        0.678645375729711 0.8072142021661555 0.9591723382472992 0.8697242923606151 0.0             -2.9802322387695312e-08 0.5551393532711598 0.7835726143481334 0.504609617870301 0.8418574820154923 0.6555270552635193 0.8622691709686209 0.7717159297317266 0.03472614288330078 0.0008383989334106445 0.00475343625462636 0.48585822552356384 0.0001544972350017635 0.8812463106932463 0.6614606380462646
5        0.6358042767455986 0.7127136400993075 0.9155796766281128 0.9124683646912195 -6.8353951387933876e-09 -2.9802322387695312e-08 0.566045854844757 0.7728707861862856 0.441085547208786 0.8830183509732339 0.7086537629365921 0.9626746663639137 0.7771063707768917 0.02101421356201172 0.0007448792457580566 0.0052588516732300855 0.5321565678122641 0.0001544970876617888 0.8927213388520319 0.7218566536903381
6        0.6910262623938118 0.7485788536326188 0.9276158213615417 0.9134022895539744 -1.4901161193847656e-08 -2.9802322387695312e-08 0.5459964834324016 0.7749346424102288 0.48974323365837336 0.8689709012353726 0.6439599096775055 0.9409559151021446 0.7673684190958738 0.001179516315460205 0.007046401500701904 0.010559585162996099 0.21029057430531115 0.0002448022877795108 0.9462125722954913 0.7348510026931763
7        0.6776102643187453 0.7790338253466094 0.9469480812549591 0.9137991712888082 -5.960464477539063e-08 0.0             0.55226410115592 0.7844695809168017 0.4627067930996418 0.88576638952508 0.7359746098518372 0.8897282768313478 0.7530192306730896 0.04408609867095947 0.005013942718505859 0.003390772835921885 0.3461541356831658 0.00015449782436306755 0.8892013706812044 0.7218562960624695
8        0.760952658273957 0.7925357951810865 0.9712895750999451 0.9308699577419381 0.002419590950012207 0.0029824674129486084 0.5619674756502112 0.8261253813007536 0.491895311512053 0.8438529894795097 0.6119896993041039 0.8366172767498277 0.7920152917504311 0.20223981142044067 0.001303255558013916 0.015353984344972616 0.3080794762421877 0.0018810149964446283 0.8742036927830089 0.5910971760749817
9        0.6767780667072848 0.7845834536118466 0.9409524202346802 0.9208045798951565 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5880386797004592 0.8117554982256472 0.48070573061704636 0.9129982141063904 0.7883664965629578 0.912125464724867 0.7463954933919013 0.009528398513793945 0.0005974769592285156 0.0009762439280077906 0.23033942901115304 5.424249939809155e-06 0.9006974812139544 0.7218559384346008
