ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.6869802643214503 0.7638921672778745 0.9318017810583115 0.9136485124600457 -2.9802322387695312e-08 -2.9802322387695312e-08 0.601193777135303 0.8093803753602593 0.5501020513474941 0.8931967359422637 0.7350642383098602 0.9098908285940847 0.7953716777265072 0.003182530403137207 0.009975075721740723 0.0018127119055973378 0.14818297076245707 9.338258065680505e-05 0.8548472639053099 0.47630631923675537
1        0.6711845703261055 0.7593721751042682 0.9254114776849747 0.9168277384827977 -1.4901161193847656e-08 -2.9802322387695312e-08 0.5683531131109466 0.7702365353531198 0.5156740956008434 0.8707754679345219 0.6848362982273102 0.9187919043166481 0.7826223745942116 0.0026880502700805664 0.0023698806762695312 0.0019471018286165897 0.24011717826950796 0.0001544972350017635 0.8764654410922009 0.7218562960624695
2        0.6642989014585813 0.7673475789527098 0.9381784051656723 0.8942881599280451 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5827711240698894 0.8139337119351566 0.5231639165431261 0.8868184251324465 0.7086483240127563 0.9472304488221804 0.8064555078744888 0.0032081007957458496 0.09370768070220947 0.004861734383370696 0.25977386334061625 0.00015449738234187877 0.8738240003585815 0.7218566536903381
3        0.6640409154817462 0.7201324961148202 0.8777143508195877 0.8952805856348087 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5703228986822069 0.8167305481265316 0.5295523293316364 0.8965008901007372 0.746655285358429 0.9274283202365041 0.7902764156460762 0.005088150501251221 0.010985791683197021 0.002354121500023803 0.20977619531646188 0.0001544975296821345 0.8531238079071045 0.687835156917572
4        0.715641543501988 0.7709768750937656 0.9233078062534332 0.9159089058827773 0.004150576061672684 0.0012120455503463745 0.5729117611772381 0.810614257515431 0.5089163007214665 0.8666971960047114 0.6582063883543015 0.8943488148506731 0.7889798432588577 0.005299091339111328 0.009612500667572021 0.020055376862909122 0.30981158473792186 0.0010815186206321401 0.9700733628123999 0.8772422671318054
5        0.618491598082563 0.7511501054530247 0.9402733892202377 0.8481154488029704 0.0             -2.9802322387695312e-08 0.5428759384667501 0.7482201514841124 0.48942462634295225 0.8510532894694556 0.6491024345159531 0.9570349225272926 0.7684289682656527 0.003726363182067871 0.028624415397644043 0.0036012497384235198 0.25834971712109156 2.7292470798986126e-05 0.8780190990521357 0.7218566536903381
6        0.7038247221046023 0.7726246979501512 0.9315945208072662 0.9186817251132511 2.9802322387695312e-08 0.0             0.5402649978555187 0.8204435152095808 0.47802611999213696 0.8268157679434998 0.6227599158883095 0.837093013442225 0.7519757573027164 0.002474367618560791 0.004568576812744141 0.004959799377178251 0.1827380763058295 0.00015449738234187877 0.8958025596759938 0.7178426384925842
7        0.6798685205479463 0.7631982198605936 0.952405720949173 0.910730956088137 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5550704737219753 0.8105953660597816 0.5030643264763057 0.8388210364287315 0.6225022524595261 0.8931647899250189 0.7612880682572722 0.020363271236419678 0.004773139953613281 0.005755054711560759 0.3658314062974119 0.0001544970876617888 0.8681166105800204 0.23144656419754028
8        0.6635576349533634 0.735192858280591 0.8915650397539139 0.897160568599876 -5.960464477539063e-08 -2.9802322387695312e-08 0.5542102742488898 0.8168684868043923 0.4895465224981308 0.8222341019808782 0.6052279248833656 0.8861422824822827 0.7695357818156481 0.0076503753662109375 0.023087501525878906 0.00374464107227617 0.36908286908145954 0.0001544972350017635 0.8669724710929541 0.46247467398643494
9        0.6498004746437073 0.727483802139759 0.9490012228488922 0.9282821355813957 -2.9802322387695312e-08 -2.9802322387695312e-08 0.556078280955553 0.8040396098415994 0.5111198928207159 0.8372346086367717 0.6284878700971603 0.9120835709571838 0.7722510453313589 0.001323997974395752 0.00031065940856933594 0.0014942376002720404 0.22668529029548296 2.2258668157529236e-05 0.8565396165847778 0.5309379696846008
10       0.8195063665509223 0.842968359341224 0.9332015514373779 0.9243755893361184 0.013209393620491006 0.015331000089645386 0.5551718264818192 0.8935156570219303 0.5185753982514143 0.8268126415129033 0.5963799133896828 0.7514085501432419 0.761377721093595 0.001997649669647217 0.00810849666595459 0.017383547440198887 0.2675094419703797 0.0017729065100957797 0.9338344186544418 0.8716585040092468
11       0.7574705973267555 0.7622181199491024 0.9371864646673203 0.9378343796379199 0.003643915057182312 0.008970499038696289 0.5396558148786426 0.8001880465267379 0.473344998434186 0.8484982626549407 0.634372279047966 0.828168760240078 0.7829310558736324 0.01181495189666748 0.0038729310035705566 0.03365552531659478 0.30395096750601763 0.0012814917699033438 0.9751650357246399 0.9195948839187622
12       0.6788312225517902 0.7781706317751245 0.9296917915344238 0.9291169719639107 -5.9604645663569045e-09 -2.9802322387695312e-08 0.5273152684147301 0.7612341236696111 0.45338651165366173 0.8165821987151125 0.5775038748979568 0.8870398224416104 0.741675422526896 0.004154622554779053 0.011076152324676514 0.005778969118634441 0.3926190471141264 0.00015449738234187877 0.8895021392540499 0.7218562960624695
13       0.6330681798507029 0.7485248773122457 0.9232113808393478 0.8899760761627767 -2.3841857821338408e-08 -2.9802322387695312e-08 0.5607545378391193 0.786204429340317 0.5004578763036989 0.8242130124659771 0.6052279025316238 0.9216445552657789 0.7681370954960585 0.010140955448150635 0.0004858970642089844 0.0009785084618648442 0.409784715407683 3.603719571509002e-05 0.8516232091099468 0.5397350788116455
14       0.7476222393187609 0.8034069253639742 0.9443730711936951 0.9270480740815401 0.005476284165715106 0.006933778524398804 0.528351011982357 0.7853079978801116 0.456419724971056 0.8008973869758338 0.5896574556827545 0.7671670122918758 0.7286916915327311 0.020672261714935303 0.017389953136444092 0.01765664981907456 0.2906926450996208 0.0001544975296821345 0.901407372883775 0.09168937057256699
15       0.6843932384625078 0.7741467860527337 0.9302181303501129 0.9297631362409631 0.0             -2.9802322387695312e-08 0.5729563404805958 0.7944845914853401 0.523968355730176 0.8451725223014952 0.6363271027803421 0.8898739701136946 0.7715510595589876 0.008359909057617188 0.3657148480415344 0.006500504771139541 0.1762024091199522 0.00015449738234187877 0.9060893267393112 0.7218566536903381
16       0.6417424875226888 0.717452372000976 0.891735851764679 0.888188442948852 0.0             -2.9802322387695312e-08 0.5757253100587563 0.8089977563889343 0.5139779262244701 0.8556834960485988 0.6567183434963226 0.9378549036654559 0.7797320745885372 0.013841688632965088 0.04859954118728638 0.002534257041386209 0.1585833604138288 0.00015449782436306755 0.8838379274715077 0.7218562960624695
17       0.7129812841614087 0.7741049381593863 0.9041970670223236 0.9194044450706507 0.021329333739621315 0.01314893364906311 0.541165570790569 0.7820293624587584 0.5112748295068741 0.8138275840245373 0.5824587270617485 0.8411408397058646 0.765994019806385 0.017171859741210938 0.057986557483673096 0.02415347038928714 0.22730517903078543 0.001696173066363041 0.9640395681063334 0.928093671798706
18       0.6740428324788809 0.7416093556210399 0.93217433989048 0.9166573569693072 0.0             -2.9802322387695312e-08 0.5631291640689596 0.7969751346682997 0.49682479817420244 0.8488574009242982 0.642890140414238 0.902718785777688 0.7553817126899958 0.01231074333190918 0.0032492876052856445 0.002868537065484948 0.22771495484485177 0.00015449767702253078 0.9081716934839884 0.7218562960624695
19       0.6784267406910658 0.7686292907223106 0.9447830021381378 0.9143571272455931 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5663589236971277 0.8002504311031156 0.5113147627562284 0.8648065631318094 0.6692287623882294 0.912851395085454 0.7815097160637379 0.006979763507843018 0.005013942718505859 0.0026634224702789494 0.24858332172051817 4.4038763180586565e-05 0.897187189413951 0.7218566536903381
20       0.7620860733091831 0.7969241737077634 0.9352271556854248 0.9244278460441522 0.003304162446190362 0.01645846664905548 0.5826139019802212 0.8462690036366527 0.520011231303215 0.8704807772553179 0.6607450693845749 0.8561384208500386 0.8009760119020939 0.007697939872741699 0.0014729499816894531 0.018787922473977165 0.2254506066252831 0.0021863294389183304 0.9234002828598022 0.6587035059928894
21       0.6699861066370476 0.7627363392129177 0.9260345250368118 0.9008815588250672 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5545334467471282 0.8097472073682209 0.5030957018025219 0.8891199903882372 0.7011610418558121 0.9589779002637397 0.7748175077140331 0.006894052028656006 0.0007611513137817383 0.001252237977978595 0.26454633713750136 6.408965079475061e-05 0.8384560223032789 0.5092527866363525
22       0.7903183607591523 0.806769438005156 0.9404575526714325 0.932543754902753 0.02462337233803491 0.03740812838077545 0.5444076638410075 0.8808717956945358 0.4865874098613858 0.8375661871434963 0.6175661534070969 0.784944617913829 0.7533849100582302 0.013196766376495361 0.0018509626388549805 0.01770184998109399 0.22370338953368382 0.002282218530801135 0.8208004583915075 0.47493788599967957
23       0.6747505200857465 0.7173978193578394 0.9152704477310181 0.9244075563415002 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5372282461877066 0.8087104085784604 0.4695861544460058 0.8580835138789115 0.6491024345159531 0.9208109768276865 0.7573168720118701 0.0046312808990478516 0.013395607471466064 0.004137907449187168 0.27318628818592944 0.00015449738234187877 0.8778906749053434 0.721856415271759
