ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step reasoning_alignment external_hallucination redundancy      common_sense_error missing_step    semantic_coverage_step semantic_coverage_chain discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
0        0.6359011306351906 0.7687197394165638 0.969117596745491 0.9005596278400361 -3.576278695405222e-08 -2.9802322387695312e-08 0.5747413229751023 0.7986798842330511 0.5122156068682671 0.8735427796075164 0.7129911780357361 0.923494920235228 0.7660380527377129 0.006440639495849609 0.0005373358726501465 0.0009308350151965169 0.22294840216884335 1.609271766451137e-05 0.8304812352399569 0.620840311050415
1        0.6741581286702837 0.7551715684788567 0.9138393551111221 0.9211583815633594 0.0             -2.9802322387695312e-08 0.5630275218082326 0.819039003320432 0.4970744466409087 0.8518717534381488 0.6447327882051468 0.9088930462087904 0.7522303101141006 0.43421071767807007 0.0110093355178833 0.0046339056191922415 0.19643627377418896 0.00015449738234187877 0.8838880964687892 0.7218566536903381
2        0.6891709219377774 0.7881294663231342 0.9458347111940384 0.9135120516675043 2.9802322387695312e-08 -2.9802322387695312e-08 0.5746961920163952 0.8046738679048278 0.5220991391688585 0.8787279841753546 0.7056358456611633 0.8988495145279628 0.770202249288559 0.0958297848701477 0.003250718116760254 0.003750531669224858 0.16582001095391685 0.0001544972350017635 0.9097948120190547 0.7218559384346008
3        0.7554341206947962 0.8215260033806164 0.9774743914604187 0.9270398687144108 0.0018389129638671786 0.02562427520751953 0.5287487572059035 0.8205059302550293 0.5063449153676629 0.8088397514006579 0.5649999678134918 0.8051170644660791 0.7664993014186621 0.05703234672546387 0.05795854330062866 0.0803112175455636 0.49288516668092525 0.007110506683959312 0.9600487252076467 0.8876692056655884
4        0.6847605341470536 0.8102717813748268 0.9593864530324936 0.7624766238924849 0.0             -2.9802322387695312e-08 0.5584372837142444 0.7920608982253061 0.5053345141932368 0.8418574820154923 0.6555270552635193 0.8561540125512782 0.7712190747261047 0.03472614288330078 0.0017223358154296875 0.007423352853016687 0.5775971933756647 0.0001544970876617888 0.9040720036000381 0.7218566536903381
5        0.6406844352918958 0.7230329560855078 0.9095722734928131 0.8970701110423867 -2.709302027170679e-08 -2.9802322387695312e-08 0.5811282335410989 0.7828531450303062 0.4574258401989937 0.8894115467449071 0.7245762050151825 0.9577945078176165 0.7754770182073116 0.015895187854766846 0.001293778419494629 0.004866900438299431 0.2805367761943971 0.00015449738234187877 0.883455184717027 0.7218562960624695
6        0.698011241959674 0.7513765134449516 0.9318940490484238 0.9157003993190594 -2.9802322387695312e-08 0.0             0.5406851753725537 0.7807192032254704 0.4895333293825388 0.8648111765380047 0.6326568573713303 0.9339709355362824 0.7644852735102177 0.001179516315460205 0.003979146480560303 0.008328297203045775 0.2133227387331667 4.743012172057014e-05 0.9664609108652388 0.817652702331543
7        0.6781715364536134 0.7793144688646241 0.9469480812549591 0.9141865647330626 -5.960464477539063e-08 0.0             0.5520331775936406 0.784469584651854 0.4627067744731903 0.88576638952508 0.7359746098518372 0.8891670046964797 0.7530192306730896 0.04408609867095947 0.005013942718505859 0.0034481618424074363 0.34519552271684706 0.00015449782436306755 0.8917031448061873 0.7218562960624695
8        0.7475744232069701 0.7860095026359584 0.9712895750999451 0.9289799136834012 0.002504014655163367 0.0029824674129486084 0.5621071639761794 0.8152357678703401 0.491895311512053 0.853232901981081 0.635297879576683 0.8499955118168145 0.7920152917504311 0.20224058628082275 0.001303255558013916 0.01224768645620889 0.2937864450350586 0.00015449738234187877 0.8591612745076418 0.5910979509353638
9        0.6725965159256821 0.7769288478851102 0.9419691264629364 0.9144952517196083 -2.9802322387695312e-08 -2.9802322387695312e-08 0.593607092030731 0.8127441277604541 0.48070573061704636 0.9213112387535825 0.8085880875587463 0.9163070155064696 0.7484084460884333 0.020039498805999756 0.001202702522277832 0.0007920419460933998 0.19545218760790173 5.424249939809155e-06 0.8926555099694625 0.7218562960624695
10       0.662220166840901 0.7541210982793322 0.9624869227409363 0.8950584720753382 2.9802322387695312e-08 -2.9802322387695312e-08 0.5576796110459933 0.7943978540940188 0.4513718783855438 0.8365610211951907 0.6023267656564713 0.9267917034837106 0.7527392299380153 0.0049076080322265625 0.0016674399375915527 0.004830998051758842 0.30855904912584214 0.00015449738234187877 0.891781830539306 0.7218566536903381
11       0.7383290921570733 0.812419978028629 0.9711241126060486 0.9198262342261724 0.005723851568558591 0.015525609254837036 0.5347477226459887 0.7988122182451854 0.48261135071516037 0.8066141536994093 0.5799766331911087 0.8012540320632979 0.7501469817943871 0.021757781505584717 0.002750575542449951 0.00016328268754316815 0.1905529837560087 3.787991759027102e-07 0.9123748764395714 0.3824229836463928
12       0.6052713921293617 0.7659616882912814 0.9644928425550461 0.885941552915272 0.0             -2.9802322387695312e-08 0.578437985596247 0.7523659407706629 0.4930907357484102 0.8996882846101512 0.7865161001682281 0.9248490737751126 0.7772123850882053 0.08925610780715942 0.004743993282318115 0.0031002395260407733 0.27641288117041096 2.7292522855292633e-05 0.851219543069601 0.3843659460544586
13       0.7757170060649514 0.8435460855253041 0.9563437700271606 0.9305899009486223 2.9802322387695312e-08 0.0             0.5590767526466932 0.7927544568730598 0.48198985680937767 0.869328502621757 0.6595841646194458 0.8404245367273688 0.7710740696638823 0.008886516094207764 0.0055661797523498535 0.0061377952836711705 0.15854702991611405 0.00015449767702253078 0.9190939239093235 0.7218572497367859
14       0.6552942152643069 0.794222216100686 0.9191585779190063 0.9193665910085352 0.0             -2.9802322387695312e-08 0.5568157243965701 0.7813359256910959 0.5090565253049135 0.8391499796481982 0.6319354027509689 0.9076900501227514 0.775358010083437 0.005789279937744141 0.010676443576812744 0.004597517743628939 0.35623630245387566 0.00015449738234187877 0.8824121450836008 0.6437659859657288
15       0.7033604665193707 0.7845320134656504 0.9397826790809631 0.879054113865901 -1.4901161193847656e-08 0.0             0.5645649003636208 0.8103444104675929 0.4972258908674121 0.850718522024839 0.6254382431507111 0.8980898277368397 0.7655191235244274 0.00765383243560791 0.0010003447532653809 0.004562660908451038 0.3510078662555151 3.10336984448676e-05 0.919054735917598 0.3728388845920563
16       0.633006468763494 0.7654222028208492 0.9584920108318329 0.902198321198093 -1.1920928910669204e-08 -2.9802322387695312e-08 0.5586777572803523 0.7580461177947151 0.4917822750285268 0.8627455020279666 0.680997684597969 0.9367317702864175 0.7659606896340847 0.007578074932098389 0.0013025403022766113 0.0013376065275404181 0.21083913751847344 2.2969658630900168e-05 0.8675466356070145 0.5155054926872253
17       0.6856732935541205 0.7541802026745346 0.9802724421024323 0.9056841671003394 0.0             -2.9802322387695312e-08 0.557820429788932 0.7774050779799508 0.4624640978872776 0.8508319518235131 0.6384315341711044 0.9017684712178178 0.7784393727779388 0.0031530261039733887 0.00047791004180908203 0.003354647831520758 0.2822479808624658 0.00015449738234187877 0.8738651427011641 0.4624732732772827
18       0.6562394506763667 0.76251233255025 0.9311669170856476 0.9187694152429079 -5.960464477539063e-08 -2.9802322387695312e-08 0.5444873889015677 0.792519039010319 0.48711766861379147 0.8479224564803922 0.6257767975330353 0.9373786293435842 0.7594541553407907 0.010236740112304688 0.019372761249542236 0.005252321759100148 0.31788663077378737 0.00015449782436306755 0.8741888316969076 0.7218566536903381
19       0.6479836542987161 0.8061707759689953 0.9707865118980408 0.9245348708923062 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5731530811240696 0.7822881192194298 0.49608404701575637 0.8865152195863137 0.710388109087944 0.9601650993443198 0.7953386604785919 0.11315369606018066 0.025457918643951416 0.002450380232680779 0.2594653630507201 9.830017966771281e-05 0.8748495073782073 0.47337019443511963
20       0.7080593733018951 0.7719183764371433 0.9527015089988708 0.943168360930954 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5593649171488849 0.7898515029204556 0.5224407222121954 0.8480344800127212 0.6185166388750076 0.8935863720351144 0.7909076474606991 0.032691121101379395 0.003254532814025879 0.008066452584399197 0.5866963477816296 0.0001544972350017635 0.9191115529913652 0.6437612175941467
21       0.7490714530532177 0.7734060878746021 0.9495346695184708 0.9077990308585691 0.013951480388641357 0.03587488830089569 0.5373038512009841 0.8124758562034742 0.48598962277173996 0.8227112758470719 0.5933475345373154 0.8149574433381741 0.7577235940843821 0.01626676321029663 0.006469547748565674 0.006650596303905966 0.1192537101834332 0.00015449797170374483 0.9406567124220041 0.7218562960624695
22       0.6945757624003794 0.8052795482920362 0.9120936393737793 0.9034126622816283 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5818585725984984 0.8071724508247573 0.4946133317425847 0.8928961253838538 0.7394680231809616 0.8943273890521619 0.7722314242273569 0.005203902721405029 0.00034117698669433594 0.001900676331396499 0.26130483596539666 4.7430031254878587e-05 0.8847537690942938 0.2867205739021301
23       0.6716029488948924 0.7606186441534729 0.9607031047344208 0.8992790182338725 -5.960464477539063e-08 -2.9802322387695312e-08 0.5567275305893877 0.7945847517384336 0.5108390813693404 0.832594731990033 0.6114318296313286 0.8975710576864141 0.7720334641635418 0.0021867752075195312 0.005502641201019287 0.0016868635777928015 0.7834678667997821 0.0001544975296821345 0.8773336879075219 0.2245626300573349
24       0.6072476416615382 0.7419765099777647 0.9166082739830017 0.9014824547950411 -2.9802322387695312e-08 -2.9802322387695312e-08 0.566432379729791 0.776318884138457 0.47953264601528645 0.8959213468254501 0.7452540248632431 0.9841937810393437 0.7511176742846146 0.01788574457168579 0.003709077835083008 0.00202709741943978 0.3750921281379051 0.0001544970876617888 0.8760120750598188 0.7218559384346008
25       0.7527779795486351 0.8363193500915478 0.9658302068710327 0.9145272127937912 -2.9802322387695312e-08 -2.9802322387695312e-08 0.5443406578008856 0.7864054409803602 0.4744518678635359 0.8338286300469546 0.6237237304449081 0.8056013725441078 0.7575171161442995 0.017299234867095947 0.0025194287300109863 0.0072598982965067045 0.24333457792089994 0.0001544972350017635 0.9196481314198724 0.7218566536903381
26       0.6842339754295654 0.7616265438592587 0.9479866623878479 0.8998257256612576 2.9802322387695312e-08 -2.9802322387695312e-08 0.5672689076059331 0.8011427759537129 0.48254330456256866 0.8730485740593821 0.6965157240629196 0.8974529981422119 0.7620244147256017 0.0032198429107666016 0.0017549991607666016 0.0028655843568757564 0.20907982589288082 0.0003265766311106081 0.8699455093114804 0.5846136212348938
27       0.7512860085283007 0.8164655112084889 0.9379359483718872 0.9110782387316171 0.0014240472089677159 0.0032686740159988403 0.6258472638603833 0.7876903158007887 0.5170179773122072 0.8962499134211512 0.7158031314611435 0.8836498473371778 0.8046376965939999 0.03204149007797241 0.0072182416915893555 0.019635165614084283 0.32916189148857683 0.0019546594572517387 0.959039141024862 0.8353044986724854
28       0.699289346113801 0.7763695986941457 0.9403477758169174 0.9195738832367227 -1.4901161193847656e-08 -2.9802322387695312e-08 0.5853345502655429 0.8334363133741277 0.499335526896175 0.8545238212837916 0.6350014209747314 0.9021442290395498 0.7522583110257983 0.004023492336273193 0.00511246919631958 0.0025132886726255774 0.3156972025570747 0.00015449767702253078 0.88224155921489 0.7218562960624695
